temperature_c,humidity,wind_speed_kmh,precipitation,battery_percentage,vehicle_speed_kmh,hvac_usage,terrain_type,battery_age_years,battery_capacity_kwh,epa_range_km,vehicle_weight_kg,range_degradation_pct
6.3,77,7.4,rain,86,107.8,True,flat,1.0,65.7,340.4,1635,31.21
1.9,17,51.9,none,84,119.8,True,flat,7.8,60.3,311.7,2153,39.56
-27.8,61,34.0,rain,92,46.7,True,mountainous,6.4,44.2,266.7,1512,65.0
31.5,49,64.9,none,99,103.1,True,flat,3.9,88.7,499.8,2214,19.89
-29.1,12,73.5,none,55,105.4,True,flat,0.8,82.7,444.3,2364,65.0
36.1,31,48.0,none,28,45.4,True,flat,6.0,57.0,300.5,1754,23.42
4.2,36,58.5,none,51,121.0,True,hilly,8.4,55.6,340.3,2374,46.44
-6.1,20,4.5,none,87,30.9,True,hilly,4.2,94.3,528.2,2232,32.87
34.7,67,44.8,none,85,73.5,True,hilly,4.2,51.3,339.5,2324,23.62
-28.3,32,60.4,none,40,32.1,True,flat,8.3,92.4,478.7,2287,65.0
10.7,35,39.7,none,14,82.3,False,hilly,2.1,44.7,224.1,1502,15.65
8.4,91,47.5,rain,56,71.2,True,hilly,1.7,90.4,622.1,2178,28.92
-14.6,52,71.9,none,53,92.3,True,flat,7.0,72.5,365.0,1949,55.44
0.0,45,15.8,none,18,106.6,True,hilly,6.6,86.6,581.6,2488,38.08
15.7,75,7.9,rain,82,106.9,False,hilly,9.1,45.6,308.1,2080,23.64
20.9,92,55.3,rain,36,102.2,False,flat,3.3,65.2,449.5,2104,14.32
-29.9,12,65.8,rain,68,40.2,True,flat,2.0,67.0,401.4,2500,65.0
35.6,50,68.0,none,19,71.7,True,flat,4.3,70.9,443.1,1768,23.61
-18.5,65,51.3,none,87,111.6,True,hilly,3.8,77.7,445.2,2271,65.0
-13.6,39,66.7,none,77,95.4,True,flat,9.4,63.4,440.0,1555,54.9
-11.6,80,56.1,none,45,98.1,True,flat,9.2,66.8,432.1,1992,49.88
-27.4,97,7.0,none,67,52.7,True,flat,4.3,62.2,400.7,2130,65.0
-21.4,95,61.0,none,27,62.5,True,flat,4.1,81.9,467.5,1707,56.07
39.0,34,14.3,snow,99,125.6,True,flat,4.4,94.5,529.4,1974,31.39
-7.9,30,18.9,none,82,114.7,True,hilly,7.3,46.9,286.5,1957,44.51
-21.9,96,31.6,none,81,46.5,True,hilly,5.5,57.3,295.6,1781,65.0
-22.5,51,25.2,none,24,84.5,True,flat,2.9,53.2,310.5,2108,65.0
20.4,29,25.7,rain,12,79.1,False,flat,7.7,96.4,584.3,2177,11.75
29.8,74,13.5,none,63,74.4,False,hilly,9.0,75.7,491.9,1588,15.6
-12.0,36,23.5,none,23,77.1,True,flat,7.2,48.6,298.4,1655,42.21
-28.5,34,1.6,snow,80,94.3,False,flat,1.9,63.9,369.2,2457,65.0
-14.4,89,37.8,rain,47,126.7,False,flat,7.9,68.4,345.9,1539,51.02
-26.0,25,61.5,rain,40,117.5,False,hilly,9.9,77.4,496.5,1609,65.0
-22.8,16,69.0,snow,17,117.5,True,flat,6.9,52.9,345.9,2313,65.0
0.2,34,65.6,none,100,100.3,True,flat,2.4,70.1,470.4,2309,40.02
-13.9,65,33.3,rain,96,31.8,True,mountainous,0.1,88.1,475.4,2454,63.64
6.1,21,58.4,none,22,74.0,True,flat,3.9,79.6,478.4,2366,27.69
-12.3,52,23.0,none,40,81.1,True,flat,4.7,46.3,273.9,1716,46.35
35.8,66,4.4,none,45,114.2,True,mountainous,9.1,94.7,617.8,2181,43.52
33.4,86,54.1,none,37,122.3,True,flat,6.2,60.3,362.2,1698,18.64
9.7,31,51.9,none,94,75.2,True,flat,2.8,65.5,431.8,2324,22.61
-5.2,84,64.1,none,75,60.0,True,hilly,6.9,81.5,421.2,2022,46.15
-3.3,31,49.3,none,96,63.7,True,hilly,0.9,67.7,345.6,1964,38.94
-1.2,71,12.6,none,89,87.9,True,hilly,2.1,75.3,416.6,2001,31.67
20.9,49,68.3,none,78,57.5,False,hilly,7.4,68.7,408.5,1524,19.24
1.6,20,50.2,none,73,121.1,True,hilly,3.0,58.5,380.2,2216,43.11
30.0,74,64.6,none,88,71.9,False,flat,0.3,66.5,380.9,1667,5.15
36.1,30,61.9,none,72,129.0,True,hilly,5.0,58.7,380.5,1637,27.99
-6.5,26,23.8,none,27,41.0,False,hilly,6.6,66.9,445.9,1801,35.18
9.2,42,6.0,none,68,48.8,True,flat,7.9,52.2,313.2,1990,23.49
-23.3,69,14.1,none,56,81.2,True,flat,3.1,43.6,301.8,2009,65.0
-16.0,31,7.4,rain,98,116.8,False,hilly,4.2,81.9,434.6,2157,55.09
-1.1,27,19.5,none,56,65.4,True,mountainous,5.6,47.6,265.9,1566,51.85
-15.6,11,36.8,none,13,113.7,True,hilly,0.7,89.3,624.9,1839,57.21
31.4,52,72.5,none,34,72.5,True,hilly,2.0,61.8,329.8,1745,26.86
-18.9,49,69.8,snow,93,115.3,True,flat,3.7,54.9,374.8,1903,65.0
1.9,31,57.5,none,97,57.7,True,flat,2.7,64.6,441.8,2009,24.05
12.4,15,1.9,none,76,77.2,True,flat,4.7,49.0,307.5,2349,12.87
18.4,49,27.3,rain,15,57.9,False,flat,6.5,90.9,463.6,2360,12.53
-3.2,81,54.6,none,12,51.5,False,hilly,5.4,50.0,301.0,2035,27.48
30.8,74,10.3,none,53,72.1,False,flat,7.7,69.6,357.8,2286,9.24
9.8,87,64.1,none,100,63.5,True,flat,6.3,49.7,281.6,1904,22.18
0.8,11,73.2,snow,88,108.7,False,flat,2.9,42.7,215.2,2488,30.87
-25.3,97,28.3,rain,94,104.8,True,flat,1.2,87.9,447.4,1626,65.0
2.5,41,56.5,none,66,65.9,True,flat,6.4,73.4,469.6,1643,34.65
27.5,99,11.9,none,87,129.2,False,flat,2.1,44.7,311.2,1793,12.3
13.0,33,55.3,none,39,127.4,True,flat,3.2,93.6,614.3,1604,21.09
28.3,52,1.7,none,12,121.8,False,flat,8.0,63.6,368.1,1506,11.6
4.6,42,12.1,none,93,88.7,True,flat,2.2,65.6,372.1,1827,24.34
-21.7,42,56.8,none,30,71.2,False,flat,5.4,69.7,487.0,1546,57.91
-29.0,86,56.9,none,76,61.3,True,flat,0.9,53.5,292.2,2082,65.0
-8.8,77,51.3,rain,69,31.5,True,flat,4.2,73.0,370.9,2335,42.49
18.9,99,38.2,none,24,93.2,False,flat,9.8,55.0,303.7,1682,13.68
25.3,65,54.0,none,28,85.3,False,hilly,9.5,90.2,512.4,2101,18.07
-9.3,52,61.9,rain,40,93.0,True,flat,9.5,89.6,535.3,1742,50.81
4.7,18,77.3,none,78,87.6,True,flat,6.0,68.6,438.9,2030,31.52
-0.5,100,71.1,rain,14,43.8,True,hilly,2.9,71.9,453.9,2035,36.25
-1.3,60,63.6,none,47,99.5,True,mountainous,3.5,99.6,623.0,1552,48.72
-13.8,73,55.6,rain,70,66.0,True,flat,2.1,87.7,594.4,2430,49.82
-20.5,47,45.9,snow,25,81.6,True,flat,1.0,43.8,269.7,1678,65.0
-16.2,59,9.6,none,21,66.6,True,flat,1.7,50.4,269.5,2076,46.08
-26.1,95,13.2,none,45,32.2,True,hilly,4.7,75.8,433.5,1958,65.0
-16.1,25,65.6,none,36,117.7,True,flat,0.3,62.3,395.3,2304,57.41
-29.4,36,64.3,none,68,44.9,True,hilly,9.4,88.2,533.9,1877,65.0
13.9,24,49.2,none,97,88.2,True,hilly,5.6,78.5,483.2,2230,26.39
-7.9,81,35.1,none,10,118.3,True,mountainous,1.7,99.4,556.5,2274,55.48
38.1,16,2.1,rain,91,52.1,True,hilly,4.2,40.8,227.4,1665,23.85
-16.4,17,26.2,rain,49,71.2,True,flat,3.8,66.3,391.2,2173,51.06
-5.8,37,33.7,snow,70,67.8,True,flat,8.4,64.5,326.6,1937,50.41
-5.0,56,38.9,none,87,38.9,True,flat,1.2,66.1,387.4,2455,36.33
-29.4,47,74.3,none,62,72.4,False,flat,4.3,93.1,557.0,2488,65.0
28.7,14,8.7,rain,19,77.9,False,mountainous,7.1,64.4,329.6,2201,24.54
-27.8,96,41.5,none,23,32.7,True,flat,3.7,87.8,444.6,2064,65.0
35.8,96,29.4,none,81,78.8,True,hilly,3.6,78.0,391.2,1818,17.63
32.4,35,79.2,none,31,39.4,True,hilly,3.4,69.3,396.4,1763,24.96
7.5,76,68.9,none,61,119.2,True,flat,7.6,81.6,489.1,1979,29.02
8.1,62,35.1,none,49,95.0,True,hilly,1.2,53.7,287.3,2035,32.33
15.8,31,80.0,none,37,35.6,False,hilly,8.6,48.5,329.6,2045,18.04
-2.9,34,41.1,none,81,112.7,True,flat,0.7,98.0,604.5,2309,40.52
15.3,54,13.4,none,76,66.2,True,flat,3.2,63.5,393.3,2343,14.84
-26.9,48,44.5,rain,68,52.6,True,flat,3.9,58.2,298.8,1854,65.0
-26.2,36,18.1,none,44,55.4,True,flat,3.9,55.9,288.6,2011,65.0
2.0,83,50.9,none,30,89.8,True,hilly,1.9,77.3,464.8,2257,26.47
8.5,53,75.0,none,56,38.2,True,mountainous,6.0,99.8,651.1,2372,35.14
32.1,69,62.9,none,84,35.9,True,flat,4.5,93.7,625.6,1650,15.86
-22.7,27,21.9,none,62,92.8,True,flat,5.7,64.0,389.4,2247,65.0
27.6,58,23.7,none,97,128.2,False,flat,6.1,93.7,579.0,2419,14.59
-15.3,39,5.5,none,11,78.3,False,mountainous,1.9,67.4,420.0,1751,54.78
-2.4,57,22.9,none,100,71.3,True,hilly,9.2,46.6,261.7,1989,45.91
-7.8,80,7.4,none,72,124.7,True,flat,8.3,51.3,356.4,1503,51.37
-2.0,79,40.0,rain,85,54.1,False,hilly,8.3,54.6,379.4,2322,32.7
-19.5,42,56.7,none,40,54.1,True,mountainous,5.3,95.1,594.1,2343,65.0
5.2,72,60.1,none,56,120.5,True,flat,8.2,98.7,568.5,2414,35.57
26.1,95,4.8,snow,82,94.7,False,flat,6.3,53.6,359.3,2230,17.8
0.9,66,27.2,none,78,35.4,True,flat,4.5,64.2,343.4,1839,28.2
4.3,23,23.1,none,40,97.4,True,flat,7.5,98.9,613.8,1681,27.59
29.4,71,8.3,none,39,112.0,False,flat,6.0,90.8,597.5,1838,10.24
19.4,19,29.0,none,70,57.4,False,flat,0.0,66.6,333.4,1728,4.32
4.3,88,23.9,none,94,68.3,True,hilly,10.0,67.2,393.8,1608,35.73
-12.0,56,50.8,none,49,49.8,True,flat,4.3,92.7,512.2,1966,49.23
31.9,45,70.7,none,42,93.3,True,flat,5.7,41.8,275.5,1704,22.89
10.4,15,36.4,snow,91,96.4,True,flat,4.1,95.8,656.2,1565,34.28
-14.5,44,59.7,none,71,36.9,True,flat,1.0,45.4,242.5,2056,45.32
-11.2,91,11.7,none,45,97.8,False,hilly,8.3,94.1,504.2,2069,46.34
26.2,12,71.6,none,15,95.8,True,flat,6.8,43.8,303.6,2008,26.09
-26.9,53,12.2,none,75,33.5,True,mountainous,8.3,98.1,591.2,1676,65.0
39.4,94,15.4,none,42,85.5,True,flat,4.8,40.5,210.5,1918,13.38
-20.9,46,8.5,snow,16,91.4,True,flat,7.9,97.9,504.4,2203,65.0
25.7,49,24.8,none,65,73.0,False,hilly,8.0,43.7,303.0,2220,17.46
-2.4,62,44.2,snow,39,120.1,True,mountainous,3.4,47.5,278.6,2101,64.25
4.5,52,79.0,none,40,62.8,True,mountainous,0.0,97.8,673.1,2333,38.25
31.6,25,63.5,none,53,36.7,True,hilly,8.6,87.5,538.5,2117,27.07
-1.1,12,30.4,none,75,97.2,False,mountainous,1.8,90.4,582.5,1559,32.92
7.6,65,46.1,none,35,90.5,False,hilly,8.7,65.9,366.2,2270,28.08
-26.5,93,49.9,none,17,128.9,True,flat,6.2,44.8,230.1,1885,65.0
-29.8,20,65.8,none,48,53.1,True,hilly,6.3,48.9,321.6,1721,65.0
-12.9,29,58.9,none,15,69.5,True,flat,2.5,95.4,509.2,1535,42.01
17.6,43,45.5,none,73,76.1,False,flat,4.0,63.1,405.7,1824,7.26
-21.5,83,53.5,rain,96,116.2,True,flat,3.1,85.3,439.6,2111,65.0
-22.0,34,59.7,none,69,71.5,True,hilly,1.9,81.4,500.7,2353,65.0
-1.2,89,10.7,none,35,107.2,True,hilly,7.2,68.4,445.2,1813,45.41
15.3,15,16.0,none,26,45.7,False,hilly,1.0,91.6,461.7,2007,10.83
19.8,95,55.1,none,31,71.0,False,flat,5.1,79.3,457.9,1657,5.8
-17.5,60,68.0,rain,30,45.5,True,flat,5.4,84.4,521.2,1951,55.76
-24.4,69,32.7,none,38,125.0,True,flat,9.6,90.2,595.1,1784,65.0
35.8,43,78.4,snow,19,47.8,True,flat,8.7,53.4,294.3,1646,27.02
-11.8,80,17.3,rain,91,71.9,True,hilly,4.9,57.6,382.0,1990,57.78
29.7,25,33.3,none,90,38.2,False,flat,8.4,85.3,537.2,2451,8.67
30.4,14,30.3,none,65,122.1,True,flat,7.9,89.8,511.0,2111,22.58
24.1,46,74.4,rain,16,92.4,True,flat,0.3,75.9,424.7,2218,25.24
-18.2,87,22.8,rain,82,126.2,True,hilly,9.2,99.6,637.8,1721,65.0
27.5,78,37.7,none,16,34.2,False,flat,6.9,92.7,597.6,1928,6.06
23.8,57,15.0,snow,20,47.5,False,flat,6.7,88.0,552.3,2373,12.61
11.8,61,41.7,snow,39,68.0,True,flat,7.1,54.7,322.2,1931,33.71
-6.4,22,68.6,none,49,92.1,True,mountainous,2.2,60.0,302.6,1808,52.07
-11.6,86,24.3,rain,42,63.0,True,mountainous,0.3,61.6,379.0,1658,57.11
-21.5,81,64.9,none,25,101.2,True,hilly,2.3,45.6,283.6,2082,65.0
5.7,69,72.9,none,20,46.5,True,hilly,7.9,83.9,459.7,1571,34.84
11.0,52,5.8,none,87,90.1,True,flat,6.0,64.7,350.0,1688,30.97
-4.8,97,60.5,none,43,69.8,True,flat,3.6,77.3,519.9,1702,33.26
3.3,89,20.4,rain,30,80.8,True,hilly,2.4,82.6,442.5,1538,35.72
-4.6,68,14.0,none,54,87.0,True,hilly,8.0,40.5,219.5,1594,46.17
14.9,43,48.1,none,13,36.0,True,flat,4.6,42.9,267.7,1924,22.8
33.1,66,56.4,rain,64,122.4,True,flat,6.1,60.1,338.9,1508,28.43
-18.5,62,31.6,none,32,108.6,True,flat,0.1,79.3,466.7,1963,53.69
-3.3,45,3.1,none,64,74.2,True,hilly,4.3,68.7,416.3,2469,38.23
-20.1,38,72.7,none,65,84.7,True,hilly,0.2,96.3,661.0,1955,65.0
13.7,47,58.5,none,83,33.3,False,hilly,7.9,55.4,305.9,2311,16.4
21.0,62,21.7,rain,31,79.8,False,hilly,2.5,46.2,235.3,1503,17.61
35.2,49,39.7,none,52,72.6,False,flat,1.7,46.9,245.2,2243,6.86
-10.5,34,2.2,none,97,67.4,True,hilly,9.3,53.5,273.0,1960,50.37
36.5,78,27.1,none,75,111.5,True,flat,0.2,54.2,352.6,1793,11.52
-25.6,58,41.8,none,98,48.2,True,hilly,2.0,62.7,436.8,1504,65.0
12.2,16,41.4,none,93,47.6,True,flat,2.4,73.8,381.1,2087,14.88
-26.0,43,16.7,none,65,82.2,True,flat,8.2,55.0,306.0,2276,65.0
32.6,90,62.1,none,34,98.7,False,flat,7.1,70.9,475.7,1670,11.9
7.1,78,23.9,none,78,32.2,True,flat,9.7,68.7,466.6,2287,25.42
16.9,39,46.4,none,73,84.6,False,mountainous,6.9,58.5,318.1,2370,30.79
28.2,94,21.7,none,63,59.9,False,flat,2.4,66.0,451.6,2254,3.46
-19.5,17,34.0,none,73,105.7,True,flat,1.7,63.0,387.8,2310,61.17
-27.3,97,16.6,rain,65,76.9,True,flat,7.6,97.0,678.1,2166,65.0
31.5,32,50.6,none,57,113.4,False,hilly,9.0,44.1,222.6,2290,19.57
-8.0,11,34.0,none,47,69.7,True,flat,9.1,86.0,565.3,2367,46.3
-21.0,49,1.3,rain,14,112.7,True,flat,7.7,58.6,299.3,2026,65.0
2.8,42,2.3,snow,88,101.7,False,flat,7.9,51.1,330.7,2332,30.35
11.9,59,37.7,none,88,112.8,True,flat,6.6,92.2,635.4,2290,27.23
-27.8,82,14.7,none,63,111.2,True,flat,7.4,68.2,385.4,1695,65.0
-10.8,86,46.8,none,34,78.6,True,flat,1.2,70.6,400.9,1787,41.15
-27.7,46,32.7,snow,13,66.8,True,flat,3.3,64.9,355.8,2377,65.0
-0.6,49,52.4,none,10,106.5,True,flat,4.6,64.3,376.8,1896,34.79
32.7,23,76.2,snow,17,66.2,True,flat,6.6,81.6,485.0,2497,30.48
38.8,14,42.3,none,42,38.9,True,flat,4.2,85.6,525.7,2160,17.93
14.6,68,63.0,none,27,115.9,True,flat,3.7,87.3,557.0,1547,28.44
-18.7,16,60.2,rain,34,69.7,True,mountainous,5.6,71.5,445.9,1887,65.0
33.4,76,73.7,rain,73,43.3,True,hilly,3.9,82.1,426.8,2292,25.27
6.1,59,17.1,rain,96,94.6,True,flat,0.7,86.7,542.8,1869,28.58
-19.2,28,66.2,rain,29,119.0,True,flat,9.7,81.0,436.2,1876,65.0
34.5,59,72.4,rain,52,116.1,False,hilly,9.3,51.6,313.3,1844,24.92
23.0,26,31.4,none,99,85.4,True,flat,0.4,82.7,510.7,1829,14.69
21.2,49,25.1,none,94,38.8,False,hilly,5.3,78.9,463.3,1694,11.46
19.6,82,76.2,none,42,99.7,False,hilly,7.1,45.8,267.1,1689,17.47
-16.0,52,50.2,none,39,90.9,False,flat,6.1,78.8,460.9,2294,44.39
-15.2,23,30.5,none,32,51.0,True,hilly,3.5,92.5,506.0,2116,48.16
18.2,75,63.3,none,24,120.1,False,flat,8.0,64.8,428.1,1773,17.43
-14.6,27,24.4,none,51,38.7,True,hilly,6.1,48.0,286.7,2283,53.26
0.7,76,14.1,none,41,67.3,True,flat,2.4,76.6,460.6,2096,27.66
24.7,53,43.5,snow,77,39.5,False,flat,6.1,54.3,291.8,1977,11.8
24.9,51,45.3,none,31,121.2,False,flat,2.7,72.7,432.7,2118,13.3
1.7,87,66.1,none,76,33.5,True,flat,6.0,80.2,470.9,1804,32.7
25.5,74,36.6,none,36,72.6,False,flat,7.6,70.6,411.6,2241,7.47
28.7,13,65.2,none,63,116.2,False,flat,3.0,58.5,344.8,1736,11.6
15.8,37,24.9,none,67,55.1,False,hilly,2.8,91.4,502.1,2057,10.45
-14.0,88,46.0,none,70,40.5,True,flat,7.3,48.2,317.3,2344,55.1
-10.8,12,16.7,none,26,42.7,True,hilly,5.1,42.6,229.5,2023,45.65
-8.0,59,30.8,rain,35,70.5,True,mountainous,1.4,89.7,545.4,2007,56.0
-21.8,76,68.6,rain,32,72.9,True,flat,5.5,42.1,237.4,2148,65.0
-10.9,66,17.3,none,62,101.8,True,flat,6.6,69.2,445.7,1814,48.08
-15.3,78,64.8,none,17,53.8,True,hilly,4.9,72.3,461.3,2489,54.23
1.9,75,22.6,none,57,100.2,True,hilly,6.2,60.3,385.7,2201,40.63
33.6,72,2.8,rain,18,129.9,True,flat,3.6,56.6,382.9,1836,23.79
-22.7,84,8.8,none,40,116.4,True,flat,8.8,84.4,553.9,2134,65.0
20.4,68,59.7,none,72,93.6,False,flat,2.4,62.0,350.8,2378,5.02
18.1,46,21.0,none,47,124.0,False,flat,2.8,47.4,274.5,2342,7.29
-23.3,52,52.3,none,35,129.1,True,flat,7.7,67.8,456.6,2445,65.0
34.6,75,55.9,none,65,87.0,False,flat,0.6,83.6,555.6,1654,5.16
9.8,89,27.6,none,77,57.4,False,flat,9.9,58.5,400.2,1818,14.96
-4.5,34,38.0,rain,33,121.5,True,hilly,6.3,47.9,320.0,2445,45.56
23.0,41,32.3,none,37,114.4,False,hilly,8.1,60.5,318.0,2152,23.87
-12.0,94,75.8,none,68,38.5,True,hilly,5.8,72.7,411.7,2416,52.06
18.5,62,25.6,rain,97,123.6,False,flat,7.9,46.1,257.5,1755,18.32
-27.2,26,14.7,rain,29,66.6,True,mountainous,4.3,54.1,311.3,2242,65.0
28.8,70,29.2,none,69,62.2,False,flat,5.8,98.2,548.7,2015,12.08
1.4,99,53.6,none,92,64.3,True,hilly,6.6,52.2,343.3,2151,35.75
14.6,84,55.8,none,52,62.0,True,hilly,9.0,43.8,280.5,2066,25.91
-14.5,77,73.9,none,39,81.6,True,flat,0.3,65.9,355.9,2231,47.21
17.4,29,70.5,none,70,88.0,False,hilly,1.1,44.4,238.1,1706,14.36
24.1,89,23.1,rain,13,72.6,False,flat,6.9,40.8,221.9,2476,12.44
3.1,57,36.4,none,42,71.3,True,flat,3.4,40.9,230.4,2010,25.88
13.2,90,59.8,none,33,103.7,True,flat,6.8,57.8,367.8,2320,23.64
1.9,40,73.3,none,30,30.3,True,hilly,2.3,44.4,254.9,1520,26.71
32.6,16,27.0,none,26,124.7,False,mountainous,6.3,51.6,301.6,1652,29.59
4.9,53,35.6,none,76,101.4,True,hilly,4.8,78.9,401.1,1833,38.69
28.9,34,72.0,none,96,100.7,False,mountainous,1.2,57.3,341.5,2210,25.62
26.1,74,28.7,none,45,72.2,False,mountainous,9.3,74.5,438.5,1809,25.13
-1.3,96,38.4,none,14,126.6,True,flat,7.9,64.7,411.8,2277,42.83
-13.9,72,72.4,none,75,30.0,False,flat,7.8,93.1,503.0,1631,39.3
-1.6,90,64.2,none,58,37.6,True,hilly,7.0,81.8,527.1,1944,36.54
27.8,51,19.5,none,75,110.4,False,flat,0.2,91.2,586.6,1819,6.8
-14.1,79,26.0,none,68,103.9,True,flat,5.0,71.1,444.2,1598,47.25
6.7,86,28.2,none,91,57.1,True,hilly,7.5,86.9,496.6,2225,24.06
26.4,74,73.0,rain,23,89.5,False,flat,2.2,76.9,393.7,2378,11.85
-5.3,56,79.9,rain,25,83.2,True,flat,6.2,84.6,463.2,2375,50.31
15.0,66,61.9,rain,41,82.7,True,hilly,9.3,81.1,556.2,1766,37.79
-12.8,73,38.7,none,54,89.6,True,flat,7.5,58.0,392.2,2467,42.43
-22.4,33,0.8,none,93,129.4,True,flat,5.5,47.5,256.4,2301,65.0
25.6,83,55.8,none,92,128.7,True,flat,3.1,88.4,498.7,1739,24.0
-23.1,96,31.1,rain,88,128.2,True,hilly,6.4,44.6,224.1,2377,65.0
-11.0,52,50.6,rain,30,84.9,True,flat,7.1,76.3,428.9,1691,47.66
29.9,73,48.5,rain,76,61.8,False,hilly,6.4,99.3,655.7,1648,16.41
-5.7,76,38.5,none,45,86.0,True,mountainous,7.6,51.0,313.0,2380,54.26
38.1,70,75.6,rain,94,92.3,False,hilly,2.8,84.6,570.1,2424,15.84
38.6,59,1.9,rain,29,61.1,True,mountainous,5.1,97.2,672.8,1952,29.58
-11.2,89,57.0,none,23,93.3,True,mountainous,5.5,69.7,379.5,2153,65.0
-27.1,50,32.8,none,86,92.2,True,flat,0.9,74.4,454.4,1820,65.0
19.4,15,57.1,none,75,120.3,False,hilly,1.8,62.1,404.0,2265,15.69
1.6,86,54.0,none,84,53.8,True,flat,3.1,66.5,415.2,2337,30.1
-22.9,71,0.8,none,24,99.8,True,flat,0.5,77.8,429.5,1701,64.93
19.5,86,22.8,rain,90,75.1,False,hilly,2.3,92.3,641.8,2193,12.79
-27.8,22,15.1,rain,71,43.0,True,flat,5.2,97.1,616.7,2387,65.0
30.9,13,13.4,snow,69,61.6,True,flat,5.4,72.6,364.4,2268,31.43
-20.3,94,58.3,none,62,35.7,True,hilly,2.5,86.9,524.4,2293,65.0
-21.1,23,19.2,none,79,61.9,True,flat,9.5,84.2,448.9,1730,58.92
-17.7,83,38.0,none,47,36.9,True,flat,4.7,54.8,353.4,2326,48.53
37.2,84,19.8,none,22,122.5,True,hilly,6.4,67.7,347.4,2008,27.19
18.5,74,46.4,none,59,40.2,True,flat,0.3,81.0,460.2,1512,14.15
26.1,22,57.6,rain,77,111.7,False,hilly,4.0,47.7,268.6,2168,21.79
-2.2,70,26.5,none,24,120.6,True,flat,5.4,93.0,631.1,2276,44.51
-6.5,90,48.2,none,30,76.8,True,hilly,3.1,64.2,432.9,2282,44.61
-13.6,48,66.0,none,73,35.4,True,flat,1.7,67.2,446.7,2433,39.22
3.6,47,7.5,snow,34,89.6,True,flat,2.0,92.2,598.5,1586,38.52
8.6,50,56.9,none,25,53.5,True,flat,4.7,50.3,347.8,1688,27.84
14.2,17,25.9,none,90,47.7,True,hilly,0.7,42.1,226.8,2426,16.63
-12.0,90,9.8,snow,24,86.7,False,flat,2.3,57.2,379.5,2251,41.91
36.4,88,43.7,none,41,65.6,False,hilly,7.2,49.0,311.1,1917,11.21
-18.1,100,18.1,none,49,103.0,True,flat,2.1,99.1,634.7,1638,59.54
37.6,63,65.7,none,53,89.1,True,hilly,1.2,74.0,433.0,2337,25.06
-29.0,78,3.4,none,43,112.9,True,flat,0.8,73.9,465.7,1811,65.0
3.7,28,7.9,none,92,35.8,True,flat,9.9,87.6,479.9,2334,27.45
-6.7,70,41.7,rain,69,53.5,True,hilly,0.9,55.5,336.4,2057,40.85
1.4,68,47.1,none,42,86.7,True,hilly,4.3,71.4,495.3,2037,37.73
9.9,91,58.4,none,42,118.0,True,hilly,5.1,48.5,309.1,2103,35.24
0.5,85,20.7,none,55,111.3,True,flat,9.6,45.6,289.7,1920,37.8
-1.0,94,67.3,none,13,98.0,True,hilly,8.9,66.4,363.2,1610,40.1
21.3,88,76.3,none,93,87.4,False,flat,2.4,94.8,633.2,2086,5.25
18.0,88,39.9,none,30,93.1,False,mountainous,0.8,66.5,455.1,1922,20.76
28.3,16,60.8,none,73,51.4,False,flat,4.4,67.1,350.1,1959,6.17
-12.5,86,42.0,none,80,89.5,True,flat,1.0,91.9,542.7,2100,44.07
12.7,65,5.6,none,84,79.4,False,hilly,8.7,57.2,361.9,1642,19.09
11.0,44,26.1,none,25,68.4,True,flat,7.0,69.4,469.6,1739,23.76
-4.1,15,7.0,none,58,118.8,True,mountainous,9.4,49.9,302.9,1787,61.97
4.0,71,79.1,none,18,112.9,False,hilly,5.7,90.8,530.1,1877,26.37
-8.0,40,18.3,rain,82,37.7,True,hilly,3.6,42.2,214.5,1597,52.49
-20.1,52,50.9,none,54,128.6,True,flat,5.0,64.8,395.4,1656,65.0
-15.0,71,22.7,rain,24,53.0,True,hilly,1.6,56.6,320.2,1755,50.79
-22.6,92,52.3,none,75,51.5,True,flat,4.6,55.4,387.3,2195,65.0
17.8,84,16.8,snow,40,124.4,False,hilly,10.0,54.7,338.6,2171,27.71
16.3,51,62.8,none,20,74.5,False,flat,6.9,62.2,337.5,1509,12.0
36.5,45,8.9,snow,51,110.5,True,flat,0.6,94.1,657.2,1571,23.54
21.1,32,71.6,none,31,58.8,False,flat,7.3,82.5,510.2,1999,11.41
-26.4,44,67.2,rain,96,117.3,False,hilly,1.0,93.4,610.5,1925,65.0
31.9,20,54.3,snow,43,113.2,True,hilly,3.9,51.8,359.3,1794,36.51
30.4,97,5.4,none,62,81.9,True,hilly,7.9,90.9,591.3,2001,20.84
1.0,62,16.7,rain,95,100.5,False,flat,1.3,65.8,453.1,1700,26.18
11.0,22,68.7,none,45,126.4,True,flat,2.9,98.9,565.9,1635,25.58
38.3,42,9.8,none,42,75.2,True,flat,2.0,75.6,385.9,1570,16.09
7.3,59,12.5,none,25,79.4,False,flat,8.7,69.2,479.7,1572,13.8
33.4,58,43.5,none,94,102.3,True,hilly,1.5,95.5,582.2,1698,17.37
-24.2,13,21.9,none,82,68.6,True,flat,5.4,62.9,411.4,2291,65.0
-16.6,96,17.8,snow,30,126.1,True,flat,2.8,84.9,518.3,2303,62.86
0.9,35,46.1,rain,40,34.0,True,hilly,5.1,68.4,446.1,2412,41.19
10.9,11,29.8,rain,92,70.3,True,mountainous,1.7,84.0,430.1,2161,32.48
